customer_id,promo,channel,region,age_band,tier_at_join,tenure,reason_code,promo_group
7002,False,Outbound,North,45-54,Silver,6,Poor service,No promo
7008,True,Outbound,London,18-24,Classic,4,Poor service,Joined on promo
7009,False,Branch,Midlands,35-44,Gold,1,Fees too high,No promo
7013,False,Online,South East,45-54,Classic,7,Unknown,No promo
7015,True,Branch,London,25-34,Gold,7,Switched provider,Joined on promo
7016,False,Online,South East,35-44,Classic,2,Switched provider,No promo
7017,True,Online,Midlands,65+,Silver,7,Fees too high,Joined on promo
7018,False,Online,South East,55-64,Classic,1,Unknown,No promo
7020,False,Comparison Site,Wales & NI,45-54,Classic,6,Fees too high,No promo
7023,False,Branch,South East,25-34,Silver,11,Poor service,No promo
7026,False,Online,Scotland,18-24,Classic,4,Poor service,No promo
7038,True,Comparison Site,London,35-44,Silver,1,Fees too high,Joined on promo
7040,True,Broker/IFA,Midlands,35-44,Gold,4,Fees too high,Joined on promo
7047,False,Comparison Site,Midlands,45-54,Silver,4,Poor service,No promo
7054,True,Outbound,Scotland,55-64,Classic,4,Poor service,Joined on promo
7055,True,Online,London,35-44,Silver,12,Fees too high,Joined on promo
7062,False,Comparison Site,London,35-44,Classic,2,Fees too high,No promo
7065,False,Online,Scotland,45-54,Classic,14,Poor service,No promo
7070,False,Comparison Site,Midlands,55-64,Classic,2,Bereavement,No promo
7072,True,Outbound,London,25-34,Classic,1,Fees too high,Joined on promo
7074,False,Comparison Site,Midlands,25-34,Silver,2,Fees too high,No promo
7084,True,Comparison Site,North,25-34,Classic,7,Fees too high,Joined on promo
7089,False,Outbound,Wales & NI,25-34,Silver,3,Moved abroad,No promo
7090,False,Online,North,55-64,Silver,12,Poor service,No promo
7093,True,Comparison Site,London,45-54,Classic,2,Fees too high,Joined on promo
7100,True,Comparison Site,Midlands,35-44,Classic,10,Fees too high,Joined on promo
7103,True,Comparison Site,South East,25-34,Classic,10,Unknown,Joined on promo
7106,True,Outbound,Midlands,25-34,Classic,2,Poor service,Joined on promo
7118,False,Branch,South East,25-34,Gold,4,Unhappy with perks,No promo
7120,True,Comparison Site,Midlands,25-34,Silver,1,Fees too high,Joined on promo
7123,False,Referral,Scotland,45-54,Silver,12,Unhappy with perks,No promo
7124,True,Comparison Site,South East,25-34,Gold,2,Fees too high,Joined on promo
7127,True,Comparison Site,Midlands,45-54,Classic,1,Fees too high,Joined on promo
7129,True,Online,Wales & NI,45-54,Silver,2,Unknown,Joined on promo
7131,True,Online,London,25-34,Classic,5,Poor service,Joined on promo
7133,True,Comparison Site,South East,55-64,Classic,2,Poor service,Joined on promo
7137,True,Referral,Midlands,65+,Silver,10,Switched provider,Joined on promo
7148,False,Branch,Midlands,25-34,Classic,15,Poor service,No promo
7160,False,Outbound,Wales & NI,45-54,Silver,8,Unknown,No promo
7162,True,Online,Midlands,25-34,Silver,7,Fees too high,Joined on promo
7172,False,Comparison Site,North,25-34,Classic,5,Switched provider,No promo
7176,False,Outbound,London,25-34,Silver,16,Unknown,No promo
7177,False,Comparison Site,North,55-64,Classic,1,Poor service,No promo
7180,False,Outbound,London,35-44,Classic,3,Unknown,No promo
7187,False,Comparison Site,Wales & NI,18-24,Classic,5,Moved abroad,No promo
7190,False,Referral,London,35-44,Platinum,6,Unhappy with perks,No promo
7191,True,Outbound,North,35-44,Classic,2,Poor service,Joined on promo
7203,True,Comparison Site,Midlands,35-44,Classic,7,Fees too high,Joined on promo
7205,True,Comparison Site,South East,25-34,Classic,7,Switched provider,Joined on promo
7207,False,Branch,North,25-34,Classic,13,Moved abroad,No promo
7208,False,Online,North,65+,Gold,4,Switched provider,No promo
7210,False,Comparison Site,Scotland,55-64,Silver,7,Poor service,No promo
7211,True,Comparison Site,Scotland,55-64,Classic,4,Poor service,Joined on promo
7212,False,Outbound,North,25-34,Silver,1,Fees too high,No promo
7213,False,Branch,Midlands,45-54,Gold,8,Fees too high,No promo
7214,False,Online,London,35-44,Classic,4,Fees too high,No promo
7216,False,Online,London,45-54,Silver,1,Moved abroad,No promo
7220,True,Comparison Site,London,25-34,Classic,2,Switched provider,Joined on promo
7222,False,Branch,Scotland,35-44,Classic,4,Poor service,No promo
7224,False,Online,London,45-54,Classic,13,Unknown,No promo
7225,False,Online,London,45-54,Gold,8,Unknown,No promo
7231,False,Comparison Site,South East,35-44,Classic,12,Poor service,No promo
7238,True,Online,Midlands,25-34,Classic,13,Unknown,Joined on promo
7239,True,Comparison Site,South East,35-44,Classic,6,Fees too high,Joined on promo
7242,False,Online,South East,45-54,Silver,4,Switched provider,No promo
7245,False,Branch,South East,55-64,Silver,2,Unknown,No promo
7246,False,Comparison Site,North,45-54,Classic,6,Switched provider,No promo
7258,False,Referral,London,25-34,Silver,3,Unknown,No promo
7259,True,Online,London,25-34,Classic,3,Fees too high,Joined on promo
7262,False,Branch,North,45-54,Silver,1,Switched provider,No promo
7266,False,Branch,Wales & NI,45-54,Gold,7,Fees too high,No promo
7270,False,Online,Wales & NI,25-34,Classic,13,Bereavement,No promo
7271,True,Comparison Site,Wales & NI,35-44,Silver,7,Fees too high,Joined on promo
7276,True,Branch,South East,45-54,Silver,5,Fees too high,Joined on promo
7280,True,Comparison Site,South East,18-24,Classic,2,Fees too high,Joined on promo
7284,True,Online,London,45-54,Gold,1,Fees too high,Joined on promo
7285,True,Comparison Site,London,55-64,Classic,1,Switched provider,Joined on promo
7286,False,Branch,South East,35-44,Gold,16,Unhappy with perks,No promo
7289,False,Branch,North,65+,Silver,12,Switched provider,No promo
7297,True,Comparison Site,North,25-34,Silver,9,Switched provider,Joined on promo
7302,True,Comparison Site,Midlands,35-44,Classic,6,Fees too high,Joined on promo
7303,False,Branch,London,65+,Silver,7,Bereavement,No promo
7306,False,Referral,London,55-64,Silver,12,Bereavement,No promo
7314,True,Comparison Site,Wales & NI,45-54,Classic,1,Switched provider,Joined on promo
7315,True,Comparison Site,London,25-34,Classic,7,Fees too high,Joined on promo
7321,True,Comparison Site,South East,65+,Classic,10,Fees too high,Joined on promo
7324,True,Comparison Site,North,35-44,Gold,2,Unknown,Joined on promo
7326,False,Referral,Scotland,25-34,Silver,9,Poor service,No promo
7337,True,Outbound,South East,65+,Classic,3,Poor service,Joined on promo
7347,False,Online,South East,18-24,Platinum,10,Poor service,No promo
7349,True,Comparison Site,Scotland,18-24,Classic,2,Moved abroad,Joined on promo
7351,True,Online,Midlands,65+,Gold,7,Moved abroad,Joined on promo
7352,False,Referral,North,65+,Silver,12,Poor service,No promo
7353,False,Branch,London,25-34,Silver,8,Switched provider,No promo
7355,False,Referral,North,55-64,Gold,13,Unhappy with perks,No promo
7356,True,Comparison Site,South East,55-64,Platinum,7,Poor service,Joined on promo
7360,False,Outbound,Midlands,35-44,Silver,9,Unknown,No promo
7363,False,Comparison Site,London,25-34,Silver,11,Unhappy with perks,No promo
7366,True,Comparison Site,London,35-44,Classic,10,Fees too high,Joined on promo
7368,True,Comparison Site,Midlands,18-24,Silver,5,Fees too high,Joined on promo
7370,False,Comparison Site,Scotland,55-64,Silver,2,Unknown,No promo
7371,True,Comparison Site,Midlands,45-54,Classic,7,Unknown,Joined on promo
7386,False,Branch,North,18-24,Platinum,15,Unhappy with perks,No promo
7389,True,Branch,South East,18-24,Classic,2,Fees too high,Joined on promo
7391,True,Comparison Site,Midlands,18-24,Silver,7,Fees too high,Joined on promo
7397,False,Outbound,South East,25-34,Silver,2,Unknown,No promo
7404,True,Comparison Site,North,25-34,Classic,7,Unknown,Joined on promo
7405,True,Online,South East,35-44,Classic,14,Switched provider,Joined on promo
7407,True,Comparison Site,Scotland,35-44,Classic,2,Fees too high,Joined on promo
7417,False,Comparison Site,North,65+,Classic,13,Poor service,No promo
7418,False,Referral,South East,65+,Gold,15,Poor service,No promo
7420,True,Comparison Site,Midlands,45-54,Silver,1,Unknown,Joined on promo
7421,True,Comparison Site,North,55-64,Silver,7,Fees too high,Joined on promo
7428,True,Comparison Site,South East,35-44,Classic,1,Moved abroad,Joined on promo
7429,True,Outbound,Midlands,55-64,Silver,4,Fees too high,Joined on promo
7444,False,Comparison Site,South East,25-34,Silver,3,Switched provider,No promo
7448,False,Branch,North,35-44,Silver,14,Unhappy with perks,No promo
7452,True,Comparison Site,Wales & NI,35-44,Classic,1,Poor service,Joined on promo
7458,False,Online,North,25-34,Classic,7,Unknown,No promo
7462,False,Outbound,Midlands,25-34,Silver,2,Switched provider,No promo
7466,True,Comparison Site,North,55-64,Classic,2,Fees too high,Joined on promo
7467,True,Referral,North,45-54,Silver,4,Fees too high,Joined on promo
7470,False,Comparison Site,Midlands,45-54,Classic,11,Switched provider,No promo
7473,True,Comparison Site,London,18-24,Silver,8,Fees too high,Joined on promo
7478,False,Broker/IFA,Scotland,18-24,Platinum,4,Moved abroad,No promo
7480,True,Comparison Site,North,55-64,Silver,7,Unknown,Joined on promo
7482,True,Comparison Site,Midlands,25-34,Silver,5,Fees too high,Joined on promo
7484,True,Branch,Scotland,18-24,Silver,7,Moved abroad,Joined on promo
7485,False,Online,South East,25-34,Classic,1,Unknown,No promo
7489,True,Online,North,55-64,Classic,6,Switched provider,Joined on promo
7495,False,Online,Wales & NI,25-34,Silver,2,Switched provider,No promo
7496,False,Online,Scotland,45-54,Gold,4,Unhappy with perks,No promo
7501,False,Referral,North,35-44,Gold,12,Unknown,No promo
7502,False,Branch,North,35-44,Gold,9,Switched provider,No promo
7503,True,Comparison Site,South East,55-64,Classic,5,Fees too high,Joined on promo
7505,False,Comparison Site,Midlands,35-44,Gold,11,Unhappy with perks,No promo
7506,False,Outbound,London,35-44,Classic,1,Switched provider,No promo
7513,True,Online,Wales & NI,65+,Platinum,14,Fees too high,Joined on promo
7514,False,Online,North,35-44,Silver,15,Poor service,No promo
7516,False,Outbound,South East,55-64,Classic,2,Unknown,No promo
7521,False,Online,North,45-54,Classic,2,Unknown,No promo
7525,False,Online,South East,25-34,Silver,12,Unknown,No promo
7529,False,Online,London,45-54,Silver,5,Unknown,No promo
7531,False,Outbound,Midlands,35-44,Classic,4,Switched provider,No promo
7534,True,Comparison Site,South East,35-44,Gold,1,Poor service,Joined on promo
7537,False,Online,North,35-44,Classic,5,Bereavement,No promo
7540,False,Branch,North,25-34,Silver,13,Fees too high,No promo
7546,True,Comparison Site,South East,35-44,Classic,14,Fees too high,Joined on promo
7548,False,Branch,Wales & NI,25-34,Silver,5,Poor service,No promo
7550,False,Outbound,North,25-34,Silver,9,Switched provider,No promo
7552,True,Comparison Site,Midlands,25-34,Classic,5,Poor service,Joined on promo
7557,True,Comparison Site,South East,35-44,Classic,1,Switched provider,Joined on promo
7560,False,Comparison Site,London,18-24,Silver,15,Unknown,No promo
7561,False,Comparison Site,South East,35-44,Classic,2,Fees too high,No promo
7562,False,Comparison Site,South East,45-54,Classic,3,Unknown,No promo
7566,True,Comparison Site,Midlands,45-54,Silver,14,Unhappy with perks,Joined on promo
7567,False,Online,Midlands,45-54,Classic,2,Switched provider,No promo
7572,False,Outbound,London,35-44,Gold,4,Switched provider,No promo
7573,False,Broker/IFA,North,55-64,Silver,12,Switched provider,No promo
7574,True,Comparison Site,Midlands,65+,Silver,10,Switched provider,Joined on promo
7575,False,Online,South East,18-24,Silver,2,Poor service,No promo
7578,True,Comparison Site,Midlands,55-64,Classic,9,Unknown,Joined on promo
7581,False,Online,Scotland,45-54,Classic,1,Unknown,No promo
7583,False,Referral,London,45-54,Silver,5,Fees too high,No promo
7585,False,Broker/IFA,North,18-24,Platinum,5,Poor service,No promo
7587,False,Outbound,Midlands,65+,Classic,11,Moved abroad,No promo
7597,True,Comparison Site,Wales & NI,35-44,Classic,7,Bereavement,Joined on promo
7602,False,Referral,South East,25-34,Gold,3,Fees too high,No promo
7604,False,Comparison Site,London,35-44,Silver,5,Poor service,No promo
7607,True,Comparison Site,Scotland,45-54,Classic,10,Fees too high,Joined on promo
7611,True,Comparison Site,Wales & NI,55-64,Classic,1,Fees too high,Joined on promo
7613,False,Referral,Midlands,18-24,Gold,7,Bereavement,No promo
7614,False,Outbound,South East,55-64,Classic,1,Unknown,No promo
7618,True,Online,Scotland,35-44,Classic,1,Poor service,Joined on promo
7625,True,Branch,North,45-54,Silver,1,Fees too high,Joined on promo
7628,True,Referral,North,35-44,Platinum,4,Fees too high,Joined on promo
7635,True,Online,Wales & NI,55-64,Gold,3,Unhappy with perks,Joined on promo
7637,True,Comparison Site,South East,25-34,Gold,3,Fees too high,Joined on promo
7638,False,Branch,Midlands,25-34,Gold,3,Unhappy with perks,No promo
7639,False,Branch,London,55-64,Gold,3,Poor service,No promo
7643,False,Online,London,45-54,Classic,5,Poor service,No promo
7645,False,Comparison Site,North,25-34,Classic,1,Unknown,No promo
7647,False,Broker/IFA,Wales & NI,35-44,Gold,1,Fees too high,No promo
7648,True,Online,London,65+,Classic,15,Fees too high,Joined on promo
7654,True,Online,South East,55-64,Gold,4,Unknown,Joined on promo
7658,False,Broker/IFA,North,55-64,Platinum,7,Unhappy with perks,No promo
7662,False,Online,Midlands,25-34,Classic,1,Poor service,No promo
7663,False,Branch,London,35-44,Platinum,10,Unhappy with perks,No promo
7675,True,Comparison Site,North,35-44,Classic,1,Moved abroad,Joined on promo
7683,True,Online,Midlands,65+,Silver,1,Fees too high,Joined on promo
7684,True,Comparison Site,South East,55-64,Classic,11,Fees too high,Joined on promo
7685,True,Comparison Site,North,25-34,Classic,12,Fees too high,Joined on promo
7687,False,Online,North,45-54,Silver,10,Moved abroad,No promo
7689,True,Comparison Site,Wales & NI,25-34,Silver,1,Fees too high,Joined on promo
7693,False,Branch,Midlands,45-54,Gold,11,Switched provider,No promo
7697,True,Comparison Site,London,35-44,Silver,12,Fees too high,Joined on promo
7704,True,Branch,North,25-34,Platinum,11,Unknown,Joined on promo
7710,True,Online,London,35-44,Classic,14,Fees too high,Joined on promo
7711,False,Branch,Midlands,45-54,Gold,8,Poor service,No promo
7712,False,Comparison Site,London,35-44,Classic,1,Switched provider,No promo
7718,True,Comparison Site,South East,25-34,Classic,9,Poor service,Joined on promo
7719,False,Comparison Site,Scotland,18-24,Classic,5,Unknown,No promo
7720,True,Outbound,North,35-44,Silver,7,Fees too high,Joined on promo
7721,True,Comparison Site,Scotland,35-44,Classic,3,Fees too high,Joined on promo
7729,True,Branch,South East,25-34,Platinum,1,Poor service,Joined on promo
7735,True,Online,Scotland,18-24,Gold,1,Unknown,Joined on promo
7736,True,Online,North,35-44,Silver,14,Unknown,Joined on promo
7741,True,Comparison Site,Midlands,25-34,Classic,4,Switched provider,Joined on promo
7742,True,Online,Midlands,18-24,Classic,3,Fees too high,Joined on promo
7743,False,Referral,North,25-34,Gold,2,Fees too high,No promo
7744,True,Comparison Site,North,55-64,Silver,4,Fees too high,Joined on promo
7749,False,Referral,North,35-44,Silver,1,Poor service,No promo
7750,False,Comparison Site,Midlands,65+,Classic,7,Poor service,No promo
7756,True,Comparison Site,London,18-24,Classic,7,Fees too high,Joined on promo
7760,False,Broker/IFA,North,18-24,Silver,5,Bereavement,No promo
7766,False,Online,Wales & NI,25-34,Silver,2,Unknown,No promo
7767,True,Online,South East,35-44,Silver,2,Poor service,Joined on promo
7769,False,Online,South East,45-54,Silver,4,Poor service,No promo
7770,False,Online,North,65+,Silver,8,Switched provider,No promo
7772,False,Referral,London,55-64,Silver,1,Fees too high,No promo
7774,True,Outbound,London,35-44,Gold,7,Fees too high,Joined on promo
7785,False,Comparison Site,London,45-54,Silver,1,Unknown,No promo
7789,False,Referral,Wales & NI,45-54,Classic,8,Unknown,No promo
7790,False,Online,London,18-24,Silver,5,Unknown,No promo
7791,False,Outbound,North,18-24,Silver,7,Poor service,No promo
7797,True,Online,Midlands,45-54,Gold,5,Poor service,Joined on promo
7810,False,Online,London,45-54,Classic,2,Poor service,No promo
7812,True,Comparison Site,Midlands,35-44,Gold,13,Fees too high,Joined on promo
7816,True,Comparison Site,London,55-64,Classic,8,Fees too high,Joined on promo
7818,True,Comparison Site,Midlands,35-44,Classic,3,Fees too high,Joined on promo
7819,True,Outbound,North,18-24,Silver,1,Poor service,Joined on promo
